27-3011,Radio & Television Announcers,,$30.08,$14.14,$22.07,$40.72,"$62,561"
49-2021,Radio Mechanics,256,$32.87,$29.86,$35.84,$41.45,"$68,373"
29-2034,Radiologic Technologists & Technicians,"1,633",$34.45,$28.96,$33.89,$39.95,"$71,666"
49-3043,Rail Car Repairers,,$24.45,$18.93,$24.11,$29.85,"$50,851"
41-9021,Real Estate Brokers,271,$32.65,$14.24,$25.60,$40.69,"$67,902"
41-9022,Real Estate Sales Agents,"1,950",$23.35,$13.08,$20.27,$28.02,"$48,581"
43-4171,Receptionists & Information Clerks,"9,272",$15.32,$12.40,$15.02,$17.75,"$31,862"
25-1193,"Recreation & Fitness Studies Teachers, Postsecondary",103,,,,,"$51,703"
39-9032,Recreation Wkrs,"2,755",$14.18,$10.37,$12.45,$16.02,"$29,495"
29-1125,Recreational Therapists,129,$24.40,$18.58,$22.69,$31.07,"$50,740"
49-3092,Recreational Vehicle Svc Technicians,86,$24.86,$22.42,$25.67,$28.09,"$51,702"
53-7081,Refuse & Recyclable Material Collectors,556,$23.04,$19.37,$23.93,$27.09,"$47,929"
29-1141,Registered Nurses,"21,002",$39.39,$32.60,$39.18,$45.63,"$81,940"
21-1015,Rehabilitation Counselors,"2,870",$20.70,$15.61,$18.39,$24.18,"$43,045"
47-2171,Reinforcing Iron & Rebar Wkrs,278,$35.38,$31.98,$38.20,$42.10,"$73,599"
21-2099,"Religious Wkrs, All Other",75,$16.44,$11.94,$13.70,$19.57,"$34,197"
27-3022,Reporters & Correspondents,310,$22.23,$13.49,$17.94,$25.02,"$46,235"
43-4181,Reservation/Transportation Ticket Agents/Travel Clerks,846,$17.44,$13.04,$18.64,$21.49,"$36,267"
39-9041,Residential Advisors,,$14.50,$11.55,$14.41,$17.23,"$30,172"
29-1126,Respiratory Therapists,596,$32.75,$28.55,$33.02,$37.14,"$68,116"
29-2054,Respiratory Therapy Technicians,119,$31.52,$26.60,$32.67,$37.23,"$65,574"
41-1011,"Retail Sales Wkrs, 1st-Line Supervisors/Mgrs of","10,253",$23.09,$16.91,$20.88,$25.63,"$48,030"
41-2031,Retail Salespersons,"47,387",$15.28,$9.97,$12.23,$17.31,"$31,777"
49-9096,Riggers,84,$24.65,$18.53,$24.91,$32.02,"$51,254"
51-4023,"Rolling Machine Setters, Ops, & Tenders, Mtl/Plastic",,$20.90,$17.39,$20.80,$23.17,"$43,487"
47-2181,Roofers,"1,353",$22.33,$16.36,$21.32,$28.92,"$46,448"
53-5011,Sailors & Marine Oilers,"1,961",$23.32,$21.60,$23.37,$25.82,"$48,495"
41-9099,"Sales & Related Wkrs, All Other","1,374",$17.23,$11.04,$15.15,$21.82,"$35,842"
41-9031,Sales Engineers,849,$60.63,$41.60,$53.96,$71.28,"$126,107"
11-2022,Sales Mgrs,"5,582",$65.38,$43.60,$59.77,$80.55,"$135,984"
41-3099,"Sales Reps, Svcs, All Other","8,776",$31.40,$18.22,$28.36,$41.45,"$65,305"
41-4012,"Sales Reps, Wholesale/Manuf (Not Tech/Sci Prdcts)","19,720",$34.90,$20.83,$30.95,$44.63,"$72,593"
41-4011,"Sales Reps, Wholesale/Manuf, Tech.Scientific Prdcts","5,200",$50.36,$33.02,$45.82,$62.61,"$104,760"
51-7041,"Sawing Machine Setters, Ops, & Tenders, Wood",241,$17.05,$13.98,$16.71,$19.52,"$35,460"
25-2031,Secondary School Teachers (Not Special/Voc Ed),"5,133",,,,,"$62,519"
43-6014,"Secretaries, Not Legal, Medical, & Executive","15,207",$19.68,$16.21,$19.47,$23.02,"$40,917"
41-3031,"Securities, Commodities, & Financial Svcs Sales Agents","3,010",$39.64,$18.64,$28.24,$53.23,"$82,451"
49-2098,Security & Fire Alarm Systems Installers,722,$25.05,$21.80,$25.77,$28.58,"$52,105"
33-9032,Security Guards,"8,787",$17.18,$11.37,$14.19,$19.43,"$35,718"
25-3021,Self-Enrichment Education Teachers,"2,916",$21.04,$13.89,$19.55,$27.13,"$43,771"
51-9141,Semiconductor Processors,,$17.95,$15.41,$17.49,$20.20,"$37,347"
51-9012,Separating & Filtering Machine Setters/Ops/Tndrs,252,$20.77,$13.77,$21.53,$26.54,"$43,195"
47-4071,Septic Tank Svcrs & Sewer Pipe Cleaners,,$23.87,$20.88,$23.72,$27.20,"$49,649"
27-1027,Set & Exhibit Designers,37,$21.33,$18.88,$20.95,$23.00,"$44,352"
51-6031,Sewing Machine Operators,"1,457",$13.13,$10.42,$11.80,$15.45,"$27,307"
47-2211,Sheet Metal Wkrs,"1,550",$28.94,$20.39,$29.78,$37.67,"$60,191"
53-5031,Ship Engineers,766,$38.15,$28.11,$35.40,$45.42,"$79,367"
43-5071,"Shipping, Receiving, & Traffic Clerks","7,735",$18.34,$13.55,$16.92,$21.49,"$38,134"
51-6041,Shoe & Leather Wkrs & Repairers,,$13.70,$12.26,$13.53,$14.80,"$28,499"
39-5094,Skin Care Specialists,535,$17.48,$9.39,$16.85,$22.06,"$36,362"
51-3023,Slaughterers & Meat Packers,259,$13.17,$9.66,$11.90,$14.57,"$27,388"
39-1012,Slot Key Persons,62,$19.88,$14.52,$18.65,$25.61,"$41,354"
11-9151,Social & Community Svc Mgrs,"1,120",$35.54,$27.29,$33.25,$40.70,"$73,925"
21-1093,Social & Human Svc Assistants,"3,810",$14.24,$11.10,$13.24,$16.36,"$29,621"
19-4061,Social Science Research Assistants,258,$18.45,$15.93,$17.68,$19.78,"$38,380"
25-1069,"Social Sciences Teachers, Postsecondary, A/O",56,,,,,"$69,308"
19-3099,"Social Scientists & Related Wkrs, All Other",360,$35.35,$26.64,$35.77,$42.27,"$73,513"
21-1029,"Social Wkrs, All Other",506,$24.31,$16.02,$22.95,$32.83,"$50,563"
19-3041,Sociologists,119,$30.68,$25.09,$28.37,$37.76,"$63,827"
25-1067,"Sociology Teachers, Postsecondary",117,,,,,"$76,587"
19-1013,Soil & Plant Scientists,27,$30.45,$26.31,$32.09,$35.82,"$63,345"
27-4014,Sound Engineering Technicians,214,$29.75,$17.19,$21.91,$31.32,"$61,880"
25-2052,"Special Educ Teachers, Kindergarten, Elementary School","1,038",,,,,"$60,730"
25-2059,"Special Education Teachers, All Other",47,,,,,"$51,125"
25-2053,"Special Education Teachers, Middle School",415,,,,,"$60,652"
25-2051,"Special Education Teachers, Preschool",156,,,,,"$61,589"
25-2054,"Special Education Teachers, Secondary School",668,,,,,"$62,324"
29-1127,Speech-Language Pathologists,"1,219",$35.51,$27.55,$36.10,$43.45,"$73,867"
51-8021,Stationary Engineers & Boiler Operators,,$29.53,$26.16,$31.34,$35.19,"$61,405"
43-9111,Statistical Assistants,450,$21.98,$19.99,$21.75,$23.63,"$45,720"
15-2041,Statisticians,698,$34.96,$26.21,$31.76,$43.26,"$72,713"
43-5081,Stock Clerks & Order Fillers,"16,861",$15.05,$10.81,$14.03,$18.30,"$31,301"
47-2022,Stonemasons,,$27.30,$21.92,$29.44,$33.48,"$56,777"
47-2221,Structural Iron & Steel Wkrs,511,$32.51,$24.85,$33.29,$40.39,"$67,621"
51-2041,Structural Metal Fabricators & Fitters,590,$23.08,$17.24,$21.79,$27.77,"$48,003"
21-1011,Substance Abuse & Behavioral Disorder Counselors,950,$21.60,$17.19,$21.62,$25.74,"$44,922"
25-3098,Substitute teachers,"7,122",$19.33,$17.35,$19.41,$21.45,"$40,203"
53-4041,Subway & Streetcar Operators,109,$25.93,$25.01,$26.77,$28.53,"$53,951"
29-1067,Surgeons,484,$121.75,$91.26,$91.29,$91.33,"$253,240"
29-2055,Surgical Technologists,950,$25.55,$21.62,$25.39,$29.08,"$53,159"
19-3022,Survey Researchers,96,$31.54,$23.55,$28.42,$39.65,"$65,620"
17-3031,Surveying & Mapping Technicians,375,$25.76,$22.03,$25.48,$28.79,"$53,568"
17-1022,Surveyors,321,$32.66,$27.21,$33.26,$38.04,"$67,938"
53-6031,Svc Station Attendants,782,$11.85,$9.75,$11.15,$13.12,"$24,655"
43-2011,"Switchboard Operators, Including Answering Svc",809,$15.37,$12.88,$15.06,$17.78,"$31,957"
51-6052,"Tailors, Dressmakers, & Custom Sewers",315,$17.42,$15.14,$17.03,$19.60,"$36,238"
53-7121,"Tank Car, Truck, & Ship Loaders",183,$28.57,$20.99,$31.50,$35.65,"$59,434"
47-2082,Tapers,779,$23.20,$17.88,$23.99,$28.12,"$48,259"
13-2081,"Tax Examiners, Collectors, & Revenue Agents",473,$31.77,$24.60,$28.69,$38.04,"$66,090"
13-2082,Tax Preparers,636,$18.86,$12.83,$14.67,$19.14,"$39,243"
53-3041,Taxi Drivers & Chauffeurs,"2,227",$12.81,$9.55,$11.12,$14.83,"$26,640"
25-9041,Teacher Assistants,"12,013",,,,,"$32,482"
25-3099,"Teachers & Instructors, All Other","1,746",,,,,"$39,214"
51-2092,Team Assemblers,"2,846",$14.99,$12.23,$14.08,$17.06,"$31,176"
27-3042,Tech Writers,"1,269",$42.50,$35.37,$43.14,$51.25,"$88,415"
49-2022,Telecom Equipment Installers & Repairers (Not Line),"2,077",$29.13,$21.97,$29.55,$34.41,"$60,589"
49-9052,Telecommunications Line Installers & Repairers,"1,055",$24.90,$20.81,$25.36,$28.58,"$51,786"
41-9041,Telemarketers,"1,634",$12.88,$9.93,$11.57,$14.20,"$26,798"
43-2021,Telephone Operators,12,$16.75,$14.04,$16.56,$18.61,"$34,834"
43-3071,Tellers,"4,550",$14.16,$12.24,$13.77,$15.80,"$29,460"
51-6062,"Textile Cutting Machine Setters, Ops, & Tenders",45,$14.17,$12.33,$13.92,$16.04,"$29,491"
51-6099,"Textile, Apparel, & Furnishings Wkrs, All Other",144,$13.76,$11.76,$13.31,$14.83,"$28,630"
29-1129,"Therapists, All Other",48,$32.87,$22.34,$34.10,$44.47,"$68,384"
47-2044,Tile & Marble Setters,,$26.15,$24.09,$26.41,$28.73,"$54,392"
49-3093,Tire Repairers & Changers,775,$17.20,$12.50,$18.03,$21.27,"$35,780"
23-2093,"Title Examiners, Abstractors, & Searchers",630,$24.22,$18.52,$22.93,$31.18,"$50,362"
51-4111,Tool & Die Makers,"1,197",$30.40,$28.28,$32.64,$35.55,"$63,235"
51-4194,"Tool Grinders, Filers, & Sharpeners",181,$28.32,$21.70,$30.93,$34.54,"$58,903"
39-7011,Tour Guides and Escorts,220,$13.15,$9.54,$11.19,$14.87,"$27,353"
53-6041,Traffic Technicians,62,$25.15,$22.06,$25.80,$28.81,"$52,312"
11-3131,Training and Development Managers,448,$54.68,$40.87,$52.33,$67.18,"$113,717"
13-1151,Training and Development Specialists,"2,592",$38.89,$30.84,$38.89,$46.40,"$80,892"
33-3052,Transit & Railroad Police,30,$33.25,$22.36,$38.37,$42.69,"$69,158"
53-6051,Transportation Inspectors,435,$27.77,$10.95,$14.59,$46.98,"$57,759"
33-9093,Transportation Security Screeners,859,$18.22,$15.13,$18.20,$20.14,"$37,892"
53-6099,"Transportation Wkrs, All Other",463,$17.96,$12.63,$17.84,$22.21,"$37,360"
11-3071,"Transportation, Storage, & Distribution Mgrs","1,935",$50.49,$36.58,$47.99,$61.17,"$105,035"
53-1031,"Transptn/Material-Mvng Vehicle Ops, 1st-Ln Spvrs of","2,661",$30.21,$22.12,$27.91,$35.96,"$62,836"
41-3041,Travel Agents,"1,097",$20.10,$14.18,$20.11,$23.48,"$41,819"
39-7012,Travel Guides,,$21.03,$19.65,$21.08,$22.50,"$43,752"
37-3013,Tree Trimmers & Pruners,376,$19.07,$14.85,$17.53,$23.63,"$39,655"
53-3032,"Truck Drivers, Heavy & Tractor-Trailer","9,930",$22.17,$18.37,$21.34,$25.22,"$46,113"
53-3033,"Truck Drivers, Light or Delivery Svcs","8,337",$17.77,$12.58,$15.95,$21.34,"$36,976"
27-2023,"Umpires, Referees, & Other Sports Officials",,,,,,"$30,403"
51-6093,Upholsterers,220,$17.33,$10.73,$13.37,$22.18,"$36,031"
19-3051,Urban & Regional Planners,"1,452",$36.62,$29.95,$36.98,$43.49,"$76,174"
39-3031,"Ushers, Lobby Attendants, & Ticket Takers","1,512",$11.86,$9.36,$11.14,$13.80,"$24,668"
29-1131,Veterinarians,562,$38.28,$26.43,$37.25,$46.52,"$79,604"
31-9096,Veterinary Assistants & Laboratory Animal Caretakers,793,$12.92,$11.09,$12.76,$14.27,"$26,880"
29-2056,Veterinary Technologists & Technicians,900,$16.36,$14.22,$16.18,$18.03,"$34,020"
25-2023,"Vocational Education Teachers, Middle School",20,,,,,"$59,666"
25-1194,"Vocational Education Teachers, Postsecondary","2,487",$29.75,$22.80,$27.86,$35.74,"$61,881"
25-2032,"Vocational Education Teachers, Secondary School",690,,,,,"$63,177"
35-3031,Waiters & Waitresses,"20,223",$13.61,$9.33,$12.15,$14.56,"$28,309"
51-8031,Water & Liquid Waste Treatment Plant & System Ops,545,$31.89,$28.43,$32.30,$35.57,"$66,328"
15-1134,Web Developers,"3,395",$37.32,$29.61,$36.58,$44.13,"$77,624"
43-5111,"Weighers, Measurers, Checkers, Samplers - Recordkeeping",409,$16.58,$12.65,$16.06,$20.42,"$34,502"
51-4121,"Welders, Cutters, Solderers, & Brazers","2,330",$23.28,$19.18,$22.06,$26.90,"$48,426"
51-4122,Welding/Soldering/Brazing Machine Setters/Ops/Tenders,251,$18.23,$11.75,$16.85,$22.66,"$37,910"
13-1022,"Wholesale & Retail Buyers, Not Farm Products","2,530",$33.05,$21.27,$27.35,$37.86,"$68,744"
51-7099,"WoodWkrs, All Other",,$17.11,$14.21,$17.11,$20.09,"$35,594"
51-7042,Woodworking Machine Setters/Ops/Tenders (Not Sawing),227,$17.58,$15.29,$17.56,$20.48,"$36,572"
43-9022,Word Processors & Typists,441,$21.65,$16.14,$20.61,$26.68,"$45,028"
27-3043,Writers & Authors,761,$37.06,$27.19,$37.63,$45.54,"$77,078"
19-1023,Zoologists & Wildlife Biologists,893,$37.01,$27.29,$33.81,$44.98,"$76,986"
