27-2012,Producers & Directors," 1,262 ",$31.35,$12.18,$26.11,$39.85,"$65,215"
51-1011,Production & Operating Worker Supervisors," 5,687 ",$34.07,$24.81,$33.61,$43.20,"$70,877"
51-9198,Production Worker Helpers," 1,710 ",$13.10,$9.50,$12.29,$15.20,"$27,251"
51-9199,"Production Workers, All Other"," 2,441 ",$17.08,$10.64,$13.19,$21.85,"$35,525"
43-5061,"Production, Planning & Expediting Clerks"," 3,391 ",$23.84,$18.57,$22.18,$27.95,"$49,586"
43-9081,Proofreaders & Copy Markers, 109 ,$19.95,$14.40,$20.01,$24.81,"$41,485"
11-9141,"Property, Real Estate, & Community Association Mgrs"," 2,290 ",$35.72,$23.63,$30.42,$43.82,"$74,306"
33-1099,Protective Service Worker (All Other) Supervisors," 1,042 ",$22.43,$14.19,$17.86,$29.00,"$46,644"
33-9099,"Protective Service Workers, All Other", 719 ,$18.85,$14.13,$16.50,$20.05,"$39,208"
31-1013,Psychiatric Aides, 99 ,$14.19,$10.62,$12.22,$16.03,"$29,514"
29-2053,Psychiatric Technicians, 139 ,$20.51,$17.19,$19.86,$22.60,"$42,644"
29-1066,Psychiatrists, 132 ,,,,,"$172,346"
19-3039,"Psychologists, All Other", 199 ,$45.59,$30.60,$45.29,$52.88,"$94,828"
25-1066,"Psychology Teachers, Postsecondary", 338 ,,,,,"$72,661"
27-3012,Public Address System & Other Announcers, 76 ,$15.80,$9.52,$14.14,$17.30,"$32,881"
11-2031,Public Relations & Fundraising Managers," 1,219 ",$51.97,$39.26,$49.72,$60.33,"$108,089"
27-3031,Public Relations Specialists," 2,804 ",$30.94,$23.27,$29.95,$37.09,"$64,365"
13-1023,"Purchasing Agents, Except Wholesale/Retail/Farm Products"," 6,460 ",$36.45,$28.36,$36.17,$44.70,"$75,828"
11-3061,Purchasing Managers," 1,307 ",$60.79,$44.54,$57.86,$72.68,"$126,437"
29-1124,Radiation Therapists, 155 ,$51.85,$42.71,$50.36,$58.51,"$107,849"
27-3011,Radio & Television Announcers, 233 ,$26.36,$11.89,$19.76,$33.59,"$54,815"
49-2021,"Radio, Cellular & Tower Equipment Installers/Repairers", 468 ,$32.69,$26.75,$33.76,$40.55,"$68,009"
29-2034,Radiologic Technologists & Technicians," 1,695 ",$34.74,$29.37,$34.21,$40.53,"$72,267"
49-3043,Rail Car Repairers,,$24.75,$19.22,$24.29,$30.09,"$51,490"
53-4099,"Rail Transportation Workers, All Other",,$27.67,$16.99,$29.17,$34.78,"$57,570"
41-9021,Real Estate Brokers, 233 ,$33.04,$14.78,$26.36,$46.41,"$68,715"
41-9022,Real Estate Sales Agents," 2,403 ",$22.27,$12.82,$19.35,$25.80,"$46,321"
43-4171,Receptionists & Information Clerks," 9,027 ",$15.73,$12.87,$15.24,$18.04,"$32,716"
25-1193,"Recreation & Fitness Studies Teachers, Postsecondary", 100 ,,,,,"$51,304"
39-9032,Recreation Workers," 2,781 ",$14.65,$10.59,$12.60,$16.88,"$30,471"
29-1125,Recreational Therapists, 111 ,$25.73,$18.70,$23.18,$33.38,"$53,520"
49-3092,Recreational Vehicle Service Technicians,,$22.27,$19.63,$23.52,$26.69,"$46,310"
53-7081,Refuse & Recyclable Material Collectors, 773 ,$26.94,$23.19,$27.44,$31.68,"$56,025"
29-1141,Registered Nurses," 22,805 ",$40.14,$33.23,$39.87,$46.67,"$83,487"
21-1015,Rehabilitation Counselors," 2,619 ",$22.41,$15.46,$18.62,$25.35,"$46,610"
47-2171,Reinforcing Iron & Rebar Workers, 841 ,$32.17,$25.15,$33.51,$39.94,"$66,919"
21-2099,"Religious Workers, All Other", 62 ,$18.15,$13.08,$14.59,$25.46,"$37,747"
27-3022,Reporters & Correspondents, 437 ,$23.68,$13.27,$21.53,$31.43,"$49,271"
43-4181,Reservation/Transportation Ticket Agents/Travel Clerks, 846 ,$17.20,$12.50,$18.03,$21.37,"$35,774"
39-9041,Residential Advisors, 251 ,$14.44,$10.97,$13.90,$17.26,"$30,028"
29-1126,Respiratory Therapists, 716 ,$33.27,$28.55,$33.36,$38.48,"$69,181"
29-2054,Respiratory Therapy Technicians, 89 ,$32.41,$25.99,$33.65,$39.91,"$67,400"
41-1011,Retail Sales Worker Supervisors," 8,973 ",$22.70,$16.43,$20.58,$26.67,"$47,208"
41-2031,Retail Salespersons," 47,097 ",$14.81,$9.89,$11.71,$16.33,"$30,800"
49-9096,Riggers, 44 ,$24.66,$20.55,$24.91,$28.63,"$51,307"
51-4023,Rolling Machine Setters/Operators & Tenders/Mtl/Plastic,,$21.02,$16.96,$20.96,$23.57,"$43,707"
47-3016,Roofer Helpers,,$12.34,$10.28,$11.86,$14.10,"$25,663"
47-2181,Roofers," 1,304 ",$22.26,$16.49,$21.65,$28.13,"$46,296"
53-5011,Sailors & Marine Oilers," 1,832 ",$23.07,$21.48,$23.14,$25.27,"$47,977"
41-9099,"Sales & Related Workers, All Other",,$15.91,$11.91,$14.20,$18.39,"$33,098"
41-9031,Sales Engineers," 1,004 ",$55.37,$41.60,$54.62,$67.11,"$115,167"
11-2022,Sales Managers," 5,854 ",$62.27,$40.15,$57.94,$77.37,"$129,520"
41-3099,"Sales Representatives, Services, All Other"," 9,623 ",$32.28,$18.76,$28.53,$42.62,"$67,143"
41-4012,"Sales Reps/Wholesale/Mfg, (Except Tech/Sci Products)"," 21,569 ",$35.57,$21.40,$31.56,$45.45,"$73,987"
41-4011,"Sales Reps/Wholesale/Mfg, Tech/Scientific Products"," 4,366 ",$45.46,$29.80,$41.88,$60.23,"$94,577"
51-7041,"Sawing Machine Setters/Operators & Tenders, Wood", 252 ,$18.26,$15.73,$18.26,$21.22,"$37,964"
25-2031,"Secondary School Teachers, Except Spec/Voc/Tech Ed"," 4,500 ",,,,,"$63,768"
43-6014,"Secretaries & Admin Assts, Except Legal/Medical & Exec"," 16,324 ",$19.87,$16.35,$19.47,$23.21,"$41,313"
41-3031,"Securities, Commodities & Financial Svcs Sales Agents"," 3,378 ",$43.02,$18.11,$29.30,$60.46,"$89,467"
49-2098,Security & Fire Alarm Systems Installers, 586 ,$25.88,$21.99,$26.42,$29.68,"$53,831"
33-9032,Security Guards," 9,281 ",$15.85,$11.24,$13.69,$19.12,"$32,980"
25-3021,Self-Enrichment Education Teachers," 3,278 ",$21.02,$13.74,$19.38,$26.47,"$43,716"
51-9012,Separating & Filtering Machine Setters/Operators/Tenders, 279 ,$19.25,$13.05,$17.42,$26.25,"$40,048"
47-4071,Septic Tank Servicers & Sewer Pipe Cleaners, 260 ,$22.63,$19.19,$23.02,$26.80,"$47,065"
27-1027,Set & Exhibit Designers, 32 ,$25.97,$17.27,$23.11,$32.91,"$54,015"
51-6031,Sewing Machine Operators," 1,398 ",$13.59,$10.77,$12.69,$16.14,"$28,257"
39-5093,Shampooers,,$11.12,$9.45,$10.74,$12.67,"$23,146"
47-2211,Sheet Metal Workers," 1,465 ",$29.00,$20.68,$30.76,$35.66,"$60,321"
53-5031,Ship Engineers, 685 ,$39.12,$28.40,$35.79,$45.17,"$81,360"
43-5071,"Shipping, Receiving & Traffic Clerks"," 7,756 ",$18.08,$13.37,$16.78,$21.20,"$37,607"
51-6041,Shoe & Leather Workers/Repairers,,$14.07,$12.83,$13.79,$14.79,"$29,253"
49-9097,Signal & Track Switch Repairers,,$29.96,$25.63,$28.48,$34.26,"$62,330"
39-5094,Skincare Specialists, 584 ,$14.81,$9.42,$10.45,$19.16,"$30,824"
51-3023,Slaughterers & Meat Packers, 277 ,$11.82,$10.01,$11.08,$12.68,"$24,598"
39-1012,Slot Supervisors, 40 ,$20.10,$14.47,$19.35,$25.92,"$41,818"
11-9151,Social & Community Service Managers," 1,268 ",$33.96,$25.58,$31.18,$38.91,"$70,659"
21-1093,Social & Human Svc Assistants," 4,631 ",$14.71,$11.79,$13.95,$17.04,"$30,584"
19-4061,Social Science Research Assistants, 216 ,$17.45,$15.42,$16.93,$18.44,"$36,300"
25-1069,"Social Sciences Teachers, Postsecondary, All Other", 54 ,,,,,"$72,348"
19-3099,"Social Scientists & Related Wkrs, All Other", 327 ,$33.37,$23.93,$32.81,$40.48,"$69,404"
21-1029,"Social Workers, All Other", 520 ,$25.25,$18.17,$23.71,$32.78,"$52,518"
19-3041,Sociologists, 108 ,$30.48,$25.52,$28.84,$36.11,"$63,394"
25-1067,"Sociology Teachers, Postsecondary", 124 ,,,,,"$78,833"
15-1132,"Software Developers, Applications"," 48,435 ",$54.96,$46.28,$54.22,$64.72,"$114,314"
15-1133,"Software Developers, Systems Software"," 7,565 ",$54.07,$43.82,$54.27,$65.34,"$112,462"
19-1013,Soil & Plant Scientists, 21 ,$30.73,$27.08,$32.59,$35.75,"$63,910"
27-4014,Sound Engineering Technicians, 177 ,$26.44,$17.02,$20.23,$24.22,"$54,987"
25-2059,"Special Education Teachers, All Other", 36 ,,,,,"$48,259"
25-2052,"Special Education Teachers, Kindergarten/Elemen School"," 1,079 ",,,,,"$60,146"
25-2053,"Special Education Teachers, Middle School", 396 ,,,,,"$61,037"
25-2051,"Special Education Teachers, Preschool", 161 ,,,,,"$59,600"
25-2054,"Special Education Teachers, Secondary School", 639 ,,,,,"$62,473"
29-1127,Speech Language Pathologists," 1,261 ",$35.40,$27.42,$34.14,$42.50,"$73,623"
51-8021,Stationary Engineers & Boiler Operators, 205 ,$30.43,$26.63,$32.38,$36.25,"$63,294"
43-9111,Statistical Assistants, 440 ,$22.05,$20.02,$21.90,$23.89,"$45,870"
15-2041,Statisticians, 617 ,$38.59,$27.97,$36.59,$46.22,"$80,249"
43-5081,Stock Clerks & Order Fillers," 16,408 ",$15.52,$11.12,$14.45,$19.27,"$32,291"
47-2022,Stonemasons,,$23.47,$19.93,$21.51,$23.10,"$48,806"
47-2221,Structural Iron & Steel Workers, 752 ,$34.73,$30.13,$37.52,$41.84,"$72,242"
51-2041,Structural Metal Fabricators & Fitters, 772 ,$20.54,$16.36,$19.20,$23.63,"$42,732"
21-1011,Substance Abuse & Behavioral Disorder Counselors," 1,012 ",$21.30,$16.06,$21.13,$26.06,"$44,303"
25-3098,Substitute Teachers," 6,521 ",$19.46,$17.50,$19.73,$21.65,"$40,469"
29-1067,Surgeons, 301 ,,,,,"$242,164"
29-2055,Surgical Technologists, 987 ,$25.29,$21.31,$25.17,$28.89,"$52,609"
19-3022,Survey Researchers, 93 ,$32.85,$23.62,$29.21,$42.87,"$68,341"
17-3031,Surveying & Mapping Technicians, 384 ,$25.71,$22.31,$25.94,$28.95,"$53,469"
17-1022,Surveyors, 288 ,$32.32,$25.58,$33.13,$38.60,"$67,239"
43-2011,"Switchboard Operators, Including Answering Service", 676 ,$15.62,$13.13,$15.46,$17.89,"$32,493"
51-6052,"Tailors, Dressmakers & Custom Sewers",,$13.81,$10.43,$12.77,$16.82,"$28,735"
53-7121,"Tank Car, Truck & Ship Loaders", 164 ,$30.71,$25.46,$33.13,$37.16,"$63,881"
47-2082,Tapers, 784 ,$23.22,$19.78,$21.90,$27.11,"$48,310"
13-2081,"Tax Examiners, Collectors & Revenue Agents", 436 ,$31.34,$24.06,$27.80,$37.94,"$65,188"
13-2082,Tax Preparers, 467 ,$15.92,$12.65,$14.55,$17.52,"$33,108"
53-3041,Taxi Drivers & Chauffeurs," 2,572 ",$14.68,$10.57,$14.49,$17.77,"$30,538"
25-9041,Teacher Assistants," 11,908 ",,,,,"$33,296"
25-3099,"Teachers & Instructors, All Other"," 2,094 ",,,,,"$41,673"
51-2092,Team Assemblers," 3,995 ",$16.13,$12.28,$14.82,$18.97,"$33,563"
27-3042,Technical Writers, 862 ,$37.62,$31.13,$37.81,$44.00,"$78,236"
49-2022,"Telecom Equip Installers/Repairers, Except Line"," 2,083 ",$30.77,$24.30,$30.04,$35.24,"$63,989"
49-9052,Telecommunications Line Installers & Repairers, 545 ,$27.53,$21.59,$26.95,$33.62,"$57,251"
41-9041,Telemarketers," 1,412 ",$13.28,$9.65,$11.57,$14.80,"$27,625"
43-3071,Tellers," 3,910 ",$14.41,$12.45,$13.85,$15.76,"$29,962"
51-6061,Textile Bleaching/Dyeing Machine Operators & Tenders, 26 ,$15.80,$15.11,$16.34,$17.60,"$32,852"
51-6062,Textile Cutting Machine Setters/Operators & Tenders, 33 ,$13.41,$10.40,$12.23,$16.05,"$27,881"
51-6099,"Textile, Apparel & Furnishings Workers, All Other",,$14.04,$12.17,$13.59,$15.00,"$29,203"
29-1129,"Therapists, All Other", 43 ,$32.44,$19.98,$30.68,$44.46,"$67,471"
47-2044,Tile & Marble Setters,,$27.54,$25.20,$27.22,$29.23,"$57,296"
49-3093,Tire Repairers & Changers," 1,073 ",$16.20,$12.56,$15.54,$19.92,"$33,699"
23-2093,"Title Examiners, Abstractors, & Searchers", 571 ,$22.84,$17.68,$21.96,$27.73,"$47,510"
51-4111,Tool & Die Makers," 1,325 ",$31.58,$26.93,$33.70,$37.59,"$65,683"
51-4194,"Tool Grinders, Filers & Sharpeners", 159 ,$30.20,$23.14,$32.69,$35.92,"$62,806"
39-7011,Tour Guides & Escorts, 218 ,$12.28,$9.31,$10.63,$13.30,"$25,554"
53-6041,Traffic Technicians, 44 ,$26.24,$24.08,$26.54,$29.00,"$54,572"
11-3131,Training & Development Managers, 404 ,$54.59,$41.55,$52.09,$65.95,"$113,550"
13-1151,Training & Development Specialists," 2,419 ",$37.68,$30.42,$37.64,$45.18,"$78,387"
33-3052,Transit & Railroad Police,,$23.14,$17.80,$21.47,$28.61,"$48,126"
53-6061,"Transportation Attendants, Except Flight Attendants",,$13.09,$12.26,$13.16,$14.05,"$27,215"
53-6051,Transportation Inspectors, 451 ,$38.29,$17.23,$44.07,$55.45,"$79,653"
33-9093,Transportation Security Screeners,,$18.54,$17.29,$18.43,$20.22,"$38,563"
53-6099,"Transportation Workers, All Other", 512 ,$16.10,$11.24,$15.60,$20.05,"$33,485"
11-3071,"Transportation, Storage & Distribution Managers"," 1,840 ",$50.90,$36.38,$47.93,$63.99,"$105,883"
53-1031,Transptn & Material Moving Vehicle Operator Supervisors," 2,053 ",$33.01,$23.22,$30.84,$41.16,"$68,647"
53-1021,Transptn Helper/Laborer & Material Mover(hand) Supervisors," 1,567 ",$27.27,$20.52,$26.43,$33.33,"$56,716"
41-3041,Travel Agents," 1,097 ",$20.51,$14.67,$20.16,$23.22,"$42,662"
39-7012,Travel Guides,,$21.97,$19.82,$21.43,$23.06,"$45,697"
37-3013,Tree Trimmers & Pruners,,$26.17,$24.85,$26.81,$28.78,"$54,433"
53-3032,"Truck Drivers, Heavy & Tractor-Trailer"," 10,412 ",$22.10,$17.40,$21.20,$26.12,"$45,985"
51-6093,Upholsterers, 241 ,$20.92,$11.41,$20.39,$28.24,"$43,514"
19-3051,Urban & Regional Planners," 1,292 ",$37.73,$30.67,$37.84,$44.55,"$78,469"
39-3031,"Ushers, Lobby Attendants & Ticket Takers"," 2,179 ",$12.10,$9.52,$11.01,$13.87,"$25,181"
29-1131,Veterinarians, 631 ,$41.99,$32.33,$40.06,$51.70,"$87,321"
31-9096,Veterinary Assistants & Laboratory Animal Caretakers, 769 ,$13.29,$11.90,$13.15,$14.39,"$27,640"
29-2056,Veterinary Technologists & Technicians, 912 ,$16.98,$15.16,$16.66,$18.19,"$35,309"
25-2023,"Vocational Education Teachers, Middle School", 31 ,,,,,"$63,020"
25-1194,"Vocational Education Teachers, Postsecondary"," 2,302 ",$30.22,$23.41,$27.75,$35.93,"$62,858"
25-2032,"Vocational Education Teachers, Secondary School", 626 ,,,,,"$63,951"
35-3031,Waiters & Waitresses," 21,752 ",$14.25,$9.37,$10.29,$16.78,"$29,635"
51-8031,Water & Wastewater Treatment Plant/System Operators, 659 ,$32.94,$29.75,$33.22,$36.57,"$68,519"
15-1134,Web Developers," 4,234 ",$42.46,$30.95,$40.63,$53.70,"$88,313"
43-5111,"Weighers/Measurers/Checkers & Samplers, Recordkeeping", 330 ,$17.05,$13.37,$16.94,$20.68,"$35,460"
51-4121,"Welders, Cutters, Solderers & Brazers"," 2,251 ",$23.40,$19.69,$22.41,$26.65,"$48,668"
51-4122,Welding/Soldering/Brazing Mach Setters/Operators/Tenders, 202 ,$17.91,$10.77,$15.08,$23.03,"$37,253"
13-1022,Wholesale & Retail Buyers Except Farm Products," 2,962 ",$29.26,$22.29,$27.45,$35.08,"$60,856"
51-7099,"Woodworkers, All Other",,$18.08,$13.25,$14.92,$23.01,"$37,609"
51-7042,"Woodworking Mach Setters/Ops/Tenders, Except Sawing", 388 ,$16.05,$11.33,$16.44,$19.84,"$33,380"
43-9022,Word Processors & Typists, 320 ,$23.39,$18.44,$22.52,$28.67,"$48,644"
27-3043,Writers & Authors, 772 ,$32.25,$24.44,$32.19,$40.44,"$67,097"
19-1023,Zoologists & Wildlife Biologists, 753 ,$39.04,$28.17,$35.26,$46.43,"$81,200"
